batter_id,bowler_id,total_runs_scored,total_balls_faced,total_encounters,dot_balls,boundary_count,total_dismissals,strike_rate,batting_average,bowling_strike_rate
1175489,696401,10,6,1,1,1,0,166.67,10.0,0.0
1175489,625383,5,6,1,4,1,0,83.33,5.0,0.0
1175489,550215,7,5,1,2,1,1,140.0,7.0,5.0
1175489,537119,0,2,1,2,0,1,0.0,0.0,2.0
1175489,502714,3,11,1,8,0,1,27.27,3.0,11.0
1175489,475281,4,1,1,0,1,0,400.0,4.0,0.0
1175489,471342,0,1,1,1,0,1,0.0,0.0,1.0
1175489,1151286,0,3,1,3,0,1,0.0,0.0,3.0
1175489,1194795,9,8,1,3,1,0,112.5,9.0,0.0
1175489,438362,6,4,1,1,1,0,150.0,6.0,0.0
1175496,377534,2,2,1,0,0,0,100.0,2.0,0.0
1175496,559235,10,5,1,2,1,1,200.0,10.0,5.0
1175496,554691,10,8,1,1,1,0,125.0,10.0,0.0
1175496,550215,8,4,1,1,1,0,200.0,8.0,0.0
1175496,542023,2,2,1,0,0,0,100.0,2.0,0.0
1175496,502714,6,3,1,0,1,0,200.0,6.0,0.0
1175496,481979,3,6,1,3,0,0,50.0,3.0,0.0
1175496,471342,2,3,1,1,0,0,66.67,2.0,0.0
1175496,330902,3,2,1,0,0,0,150.0,3.0,0.0
1175489,1246518,13,6,1,1,2,0,216.67,13.0,0.0
1175496,290727,2,2,1,0,0,0,100.0,2.0,0.0
1175496,276298,0,1,1,1,0,1,0.0,0.0,1.0
1175496,232292,10,5,1,0,1,0,200.0,10.0,0.0
1175496,32966,2,2,1,0,0,0,100.0,2.0,0.0
1175496,30288,0,2,1,2,0,1,0.0,0.0,2.0
1175496,26421,21,8,1,2,3,0,262.5,21.0,0.0
1175496,8917,1,1,1,0,0,0,100.0,1.0,0.0
1175489,447261,12,6,1,3,3,0,200.0,12.0,0.0
1175489,390481,2,2,1,0,0,0,100.0,2.0,0.0
1175488,31107,7,5,1,3,1,0,140.0,7.0,0.0
1175488,461632,1,2,1,1,0,1,50.0,1.0,2.0
1175488,625371,1,1,1,0,0,0,100.0,1.0,0.0
1175488,600498,7,2,1,0,1,0,350.0,7.0,0.0
1175488,594322,0,1,1,1,0,0,0.0,0.0,0.0
1175488,550215,1,3,1,2,0,0,33.33,1.0,0.0
1175488,537119,17,7,1,1,2,0,242.86,17.0,0.0
1175488,493773,1,2,1,1,0,0,50.0,1.0,0.0
1175488,475281,12,8,1,2,1,0,150.0,12.0,0.0
1175488,430246,13,10,1,5,2,0,130.0,13.0,0.0
1175488,670031,5,2,1,0,1,0,250.0,5.0,0.0
1175488,379504,3,7,1,4,0,1,42.86,3.0,7.0
1175488,326968,1,4,1,3,0,1,25.0,1.0,4.0
1175488,325012,12,4,1,0,2,0,300.0,12.0,0.0
1175488,311592,4,4,1,0,0,1,100.0,4.0,4.0
1175488,308251,10,4,1,0,1,0,250.0,10.0,0.0
1175488,265564,0,3,1,3,0,0,0.0,0.0,0.0
1175488,230558,1,3,1,2,0,1,33.33,1.0,3.0
1175488,625383,2,5,1,3,0,0,40.0,2.0,0.0
1175488,696401,1,2,1,1,0,1,50.0,1.0,2.0
1175489,234675,2,4,1,2,0,0,50.0,2.0,0.0
1175488,1123718,1,4,1,3,0,0,25.0,1.0,0.0
1175488,1350768,1,1,1,0,0,0,100.0,1.0,0.0
1175488,1246518,8,4,1,1,1,1,200.0,8.0,4.0
1175488,1244751,2,2,1,0,0,0,100.0,2.0,0.0
1175488,1209292,2,2,1,0,0,0,100.0,2.0,0.0
1175488,1175458,2,3,1,1,0,1,66.67,2.0,3.0
1175488,1159711,9,4,1,1,2,0,225.0,9.0,0.0
1175488,1138316,1,1,1,0,0,0,100.0,1.0,0.0
1175488,1083033,4,3,1,2,1,0,133.33,4.0,0.0
1175488,793447,5,5,1,2,0,0,100.0,5.0,0.0
1175488,1076713,1,3,1,2,0,0,33.33,1.0,0.0
1175488,961713,0,1,1,1,0,1,0.0,0.0,1.0
1175488,942645,1,2,1,1,0,0,50.0,1.0,0.0
1175488,940973,21,8,1,0,3,0,262.5,21.0,0.0
1175488,928067,4,5,1,2,0,0,80.0,4.0,0.0
1175488,826915,8,3,1,0,1,0,266.67,8.0,0.0
1175488,819429,24,11,1,2,3,0,218.18,24.0,0.0
1254269,537119,24,11,1,2,3,0,218.18,24.0,0.0
1254269,694211,2,3,1,2,0,1,66.67,2.0,3.0
1124282,26421,2,3,1,1,0,0,66.67,2.0,0.0
1254269,719715,4,2,1,1,1,1,200.0,4.0,2.0
1403153,955235,0,1,1,1,0,1,0.0,0.0,1.0
1403153,311592,4,4,1,3,1,1,100.0,4.0,4.0
1392201,826915,1,1,1,0,0,0,100.0,1.0,0.0
1380113,1175496,1,2,1,1,0,0,50.0,1.0,0.0
1380113,802575,1,1,1,0,0,0,100.0,1.0,0.0
1350768,625383,1,3,1,2,0,0,33.33,1.0,0.0
1350768,594322,1,3,1,2,0,0,33.33,1.0,0.0
1350768,430246,1,1,1,0,0,0,100.0,1.0,0.0
1350768,277912,2,4,1,2,0,0,50.0,2.0,0.0
1350762,1182529,2,6,1,4,0,1,33.33,2.0,6.0
1350762,1048739,1,3,1,2,0,1,33.33,1.0,3.0
1350762,917159,2,3,1,2,0,0,66.67,2.0,0.0
1350762,26421,1,4,1,3,0,0,25.0,1.0,0.0
1349361,326016,1,2,1,1,0,0,50.0,1.0,0.0
1339698,1194795,1,1,1,0,0,0,100.0,1.0,0.0
1339698,1108375,3,2,1,0,0,0,150.0,3.0,0.0
1339698,942645,0,3,1,3,0,1,0.0,0.0,3.0
1403153,1209292,5,3,1,1,1,0,166.67,5.0,0.0
1408688,26421,5,8,1,3,0,1,62.5,5.0,8.0
1408688,234675,14,5,1,1,2,0,280.0,14.0,0.0
1408688,793467,30,6,1,0,6,0,500.0,30.0,0.0
1408688,1175428,6,4,1,1,1,0,150.0,6.0,0.0
1408688,1168641,8,3,1,1,2,1,266.67,8.0,3.0
1408688,1159720,1,3,1,2,0,0,33.33,1.0,0.0
1408688,1125976,16,6,1,3,3,0,266.67,16.0,0.0
1408688,942645,5,3,1,1,1,0,166.67,5.0,0.0
1408688,940973,8,7,1,4,1,0,114.29,8.0,0.0
1408688,917159,7,6,1,4,1,1,116.67,7.0,6.0
1408688,793463,13,9,1,4,2,0,144.44,13.0,0.0
1408688,236779,27,8,1,2,5,0,337.5,27.0,0.0
1408688,719715,16,4,1,1,3,0,400.0,16.0,0.0
1408688,696401,16,7,1,4,3,0,228.57,16.0,0.0
1408688,694211,11,3,1,0,2,0,366.67,11.0,0.0
1408688,600498,2,4,1,2,0,1,50.0,2.0,4.0
1408688,475281,8,4,1,1,1,0,200.0,8.0,0.0
1408688,447261,0,2,1,2,0,1,0.0,0.0,2.0
1408688,326016,15,10,1,6,2,1,150.0,15.0,10.0
1339698,784379,2,3,1,1,0,0,66.67,2.0,0.0
1339698,481979,1,1,1,0,0,0,100.0,1.0,0.0
1339698,438362,0,1,1,1,0,1,0.0,0.0,1.0
1292502,819429,5,2,1,0,0,0,250.0,5.0,0.0
1312645,311592,0,1,1,1,0,1,0.0,0.0,1.0
1312645,288284,4,5,1,4,1,1,80.0,4.0,5.0
1312645,236779,1,2,1,1,0,0,50.0,1.0,0.0
1294342,696401,8,3,1,1,2,0,266.67,8.0,0.0
1292502,1125976,3,2,1,0,0,0,150.0,3.0,0.0
1292502,1108375,1,4,1,3,0,0,25.0,1.0,0.0
1292502,940973,0,1,1,1,0,1,0.0,0.0,1.0
1292502,376116,2,2,1,0,0,0,100.0,2.0,0.0
1312645,390481,7,5,1,3,1,0,140.0,7.0,0.0
1292502,232364,0,1,1,1,0,0,0.0,0.0,0.0
1292502,230558,8,6,1,2,1,1,133.33,8.0,6.0
1292498,1138316,4,7,1,3,0,0,57.14,4.0,0.0
1292498,961713,1,2,1,1,0,1,50.0,1.0,2.0
1292498,940973,0,2,1,2,0,1,0.0,0.0,2.0
1292498,447261,0,1,1,1,0,0,0.0,0.0,0.0
1292498,265564,1,2,1,1,0,0,50.0,1.0,0.0
1312645,330902,0,1,1,1,0,0,0.0,0.0,0.0
1312645,390484,1,2,1,1,0,0,50.0,1.0,0.0
1339698,230558,0,1,1,1,0,1,0.0,0.0,1.0
1312645,1209126,1,3,1,2,0,0,33.33,1.0,0.0
1339031,1209292,0,2,1,2,0,0,0.0,0.0,0.0
1339031,8917,0,3,1,3,0,1,0.0,0.0,3.0
1316430,1350792,0,3,1,3,0,1,0.0,0.0,3.0
1312645,1460529,0,3,1,3,0,0,0.0,0.0,0.0
1312645,1460388,0,1,1,1,0,1,0.0,0.0,1.0
1312645,1306214,6,7,1,4,1,1,85.71,6.0,7.0
1312645,1216159,1,1,1,0,0,0,100.0,1.0,0.0
1312645,1175441,5,3,1,1,1,0,166.67,5.0,0.0
1312645,391485,2,1,1,0,0,0,200.0,2.0,0.0
1312645,1159720,1,1,1,0,0,0,100.0,1.0,0.0
1312645,1070183,19,6,1,1,3,0,316.67,19.0,0.0
1312645,802575,0,1,1,1,0,0,0.0,0.0,0.0
1312645,696401,2,5,1,4,0,1,40.0,2.0,5.0
1312645,502714,3,4,1,3,0,0,75.0,3.0,0.0
1312645,475281,5,3,1,1,1,0,166.67,5.0,0.0
1312645,430246,1,1,1,0,0,0,100.0,1.0,0.0
1408688,1175441,5,4,1,2,1,0,125.0,5.0,0.0
1408688,1182529,24,9,1,2,4,0,266.67,24.0,0.0
1408688,1194795,3,5,1,2,0,0,60.0,3.0,0.0
1449074,1312645,17,9,1,4,3,0,188.89,17.0,0.0
1452455,471342,15,11,1,4,2,0,136.36,15.0,0.0
1452455,447261,13,10,1,6,3,1,130.0,13.0,10.0
1452455,390484,9,5,1,2,2,0,180.0,9.0,0.0
1452455,390481,1,1,1,0,0,0,100.0,1.0,0.0
1452455,326016,38,12,1,2,8,0,316.67,38.0,0.0
1449074,1460529,0,1,1,1,0,1,0.0,0.0,1.0
1449074,1350768,9,3,1,0,2,0,300.0,9.0,0.0
1449074,1306214,3,3,1,0,0,0,100.0,3.0,0.0
1452455,489889,10,5,1,1,2,1,200.0,10.0,5.0
1449074,1246518,2,3,1,1,0,0,66.67,2.0,0.0
1449074,1194795,1,2,1,1,0,0,50.0,1.0,0.0
1449074,1175441,16,5,1,0,3,0,320.0,16.0,0.0
1449074,1159720,5,2,1,0,1,0,250.0,5.0,0.0
1449074,1159711,12,5,1,1,2,0,240.0,12.0,0.0
1449074,1151286,2,2,1,0,0,0,100.0,2.0,0.0
1449074,1108375,7,3,1,1,1,0,233.33,7.0,0.0
1452455,481896,10,8,1,4,2,0,125.0,10.0,0.0
1452455,502714,2,3,1,1,0,0,66.67,2.0,0.0
1449074,1070183,3,4,1,2,0,0,75.0,3.0,0.0
1452455,1209126,17,4,1,0,3,0,425.0,17.0,0.0
1460529,277912,1,2,1,1,0,1,50.0,1.0,2.0
1460385,625383,2,2,1,1,0,1,100.0,2.0,2.0
1460385,502714,1,2,1,1,0,0,50.0,1.0,0.0
1452455,1350792,12,8,1,1,1,0,150.0,12.0,0.0
1452455,1294342,10,5,1,2,2,0,200.0,10.0,0.0
1452455,1244751,28,6,1,0,5,0,466.67,28.0,0.0
1452455,1209292,0,2,1,2,0,1,0.0,0.0,2.0
1452455,1206052,12,4,1,0,2,0,300.0,12.0,0.0
1452455,542023,4,5,1,1,0,1,80.0,4.0,5.0
1452455,1159720,8,7,1,1,0,0,114.29,8.0,0.0
1452455,1125976,2,3,1,1,0,0,66.67,2.0,0.0
1452455,940973,6,8,1,5,1,0,75.0,6.0,0.0
1452455,917159,0,4,1,4,0,1,0.0,0.0,4.0
1452455,822553,21,11,1,5,5,1,190.91,21.0,11.0
1452455,696401,5,4,1,2,1,1,125.0,5.0,4.0
1452455,677077,17,5,1,1,3,0,340.0,17.0,0.0
1449074,1079839,5,2,1,0,1,0,250.0,5.0,0.0
1449074,942371,10,6,1,4,2,0,166.67,10.0,0.0
1408688,1209292,4,2,1,1,1,1,200.0,4.0,2.0
1409976,471342,8,4,1,1,1,1,200.0,8.0,4.0
1409976,662973,7,3,1,1,1,0,233.33,7.0,0.0
1409976,559235,9,9,1,5,1,1,100.0,9.0,9.0
1409976,554691,34,15,1,4,5,0,226.67,34.0,0.0
1409976,537119,13,7,1,1,2,0,185.71,13.0,0.0
1409976,502714,2,3,1,1,0,0,66.67,2.0,0.0
1409976,481979,12,4,1,0,2,0,300.0,12.0,0.0
1409976,475281,5,2,1,0,1,0,250.0,5.0,0.0
1409976,447261,2,4,1,2,0,0,50.0,2.0,0.0
1409976,926851,1,3,1,2,0,0,33.33,1.0,0.0
1409976,438362,1,1,1,0,0,0,100.0,1.0,0.0
1409976,311592,5,4,1,2,1,0,125.0,5.0,0.0
1409976,277912,1,1,1,0,0,0,100.0,1.0,0.0
1409976,236779,2,2,1,0,0,0,100.0,2.0,0.0
1409976,234675,8,7,1,4,1,0,114.29,8.0,0.0
1409976,230558,5,4,1,2,1,0,125.0,5.0,0.0
1408688,1460529,8,5,1,2,1,0,160.0,8.0,0.0
1409976,822553,6,2,1,1,1,1,300.0,6.0,2.0
1409976,1048739,2,3,1,1,0,0,66.67,2.0,0.0
1449074,917159,0,1,1,1,0,1,0.0,0.0,1.0
1449074,230558,1,1,1,0,0,0,100.0,1.0,0.0
1449074,897549,15,5,1,1,3,0,300.0,15.0,0.0
1449074,390484,1,3,1,2,0,0,33.33,1.0,0.0
1449074,390481,1,1,1,0,0,0,100.0,1.0,0.0
1449074,326016,0,2,1,2,0,0,0.0,0.0,0.0
1449074,288284,7,2,1,0,1,0,350.0,7.0,0.0
1449074,277912,2,3,1,1,0,0,66.67,2.0,0.0
1449074,276298,8,4,1,2,2,1,200.0,8.0,4.0
1409976,1460529,12,4,1,2,2,1,300.0,12.0,4.0
1409976,1108375,1,4,1,3,0,1,25.0,1.0,4.0
1409976,1449074,12,4,1,0,2,0,300.0,12.0,0.0
1409976,1350792,18,5,1,0,3,0,360.0,18.0,0.0
1409976,1350768,3,5,1,3,0,0,60.0,3.0,0.0
1409976,1209292,0,2,1,2,0,0,0.0,0.0,0.0
1409976,1194795,2,8,1,7,0,0,25.0,2.0,0.0
1409976,1182529,2,3,1,1,0,1,66.67,2.0,3.0
1409976,1175441,21,5,1,0,3,0,420.0,21.0,0.0
1292498,234675,9,7,1,1,1,1,128.57,9.0,7.0
1292498,32966,1,2,1,1,0,0,50.0,1.0,0.0
1292497,1460529,5,7,1,5,1,0,71.43,5.0,0.0
1277545,1138316,4,6,1,2,0,0,66.67,4.0,0.0
1287032,26421,8,4,1,0,1,0,200.0,8.0,0.0
1277545,1460529,10,9,1,2,1,0,111.11,10.0,0.0
1277545,1350768,8,7,1,3,1,0,114.29,8.0,0.0
1277545,1312645,15,8,1,4,3,1,187.5,15.0,8.0
1277545,1246518,8,4,1,1,1,1,200.0,8.0,4.0
1277545,1206039,12,7,1,2,2,0,171.43,12.0,0.0
1277545,1194795,1,1,1,0,0,0,100.0,1.0,0.0
1277545,1132005,8,3,1,0,1,0,266.67,8.0,0.0
1287032,276298,17,5,1,1,3,0,340.0,17.0,0.0
1277545,1125976,1,1,1,0,0,0,100.0,1.0,0.0
1277545,1125688,21,8,1,1,4,0,262.5,21.0,0.0
1277545,1123718,9,5,1,2,2,0,180.0,9.0,0.0
1277545,1081442,2,2,1,0,0,0,100.0,2.0,0.0
1277545,1079839,4,2,1,1,1,1,200.0,4.0,2.0
1277545,1070183,7,4,1,0,1,0,175.0,7.0,0.0
1277545,1048739,7,4,1,2,1,1,175.0,7.0,4.0
1287032,234675,2,2,1,0,0,0,100.0,2.0,0.0
1287032,277912,0,1,1,1,0,1,0.0,0.0,1.0
1277545,942645,5,7,1,2,0,0,71.43,5.0,0.0
1287032,552152,3,2,1,0,0,0,150.0,3.0,0.0
1287032,1108375,0,1,1,1,0,1,0.0,0.0,1.0
1287032,1081442,2,2,1,0,0,0,100.0,2.0,0.0
1287032,1048739,1,1,1,0,0,0,100.0,1.0,0.0
1287032,826915,6,4,1,0,0,0,150.0,6.0,0.0
1287032,793447,22,9,1,2,3,0,244.44,22.0,0.0
1287032,596010,6,5,1,2,1,0,120.0,6.0,0.0
1287032,559235,1,1,1,0,0,0,100.0,1.0,0.0
1287032,550215,7,6,1,2,1,0,116.67,7.0,0.0
1287032,288284,1,2,1,1,0,0,50.0,1.0,0.0
1287032,537119,18,7,1,0,2,0,257.14,18.0,0.0
1287032,506612,8,5,1,1,1,0,160.0,8.0,0.0
1287032,489889,10,4,1,0,1,0,250.0,10.0,0.0
1287032,475281,7,2,1,0,1,0,350.0,7.0,0.0
1287032,390484,4,2,1,1,1,1,200.0,4.0,2.0
1287032,376116,1,2,1,1,0,0,50.0,1.0,0.0
1287032,330902,1,2,1,1,0,0,50.0,1.0,0.0
1277545,955235,5,2,1,0,1,0,250.0,5.0,0.0
1277545,942371,16,8,1,0,2,0,200.0,16.0,0.0
1287032,1159711,7,4,1,0,1,0,175.0,7.0,0.0
1254269,1182529,9,14,1,7,0,0,64.29,9.0,0.0
1277545,390484,3,4,1,1,0,0,75.0,3.0,0.0
1277545,330902,8,5,1,1,1,0,160.0,8.0,0.0
1277545,288284,0,2,1,2,0,1,0.0,0.0,2.0
1277545,272477,1,3,1,2,0,1,33.33,1.0,3.0
1277545,234675,1,2,1,1,0,1,50.0,1.0,2.0
1277545,232292,1,1,1,0,0,0,100.0,1.0,0.0
1277545,230558,1,2,1,1,0,0,50.0,1.0,0.0
1254269,1175441,1,1,1,0,0,0,100.0,1.0,0.0
1277545,471342,5,3,1,1,1,0,166.67,5.0,0.0
1254269,1168641,1,3,1,2,0,0,33.33,1.0,0.0
1254269,1125976,7,2,1,0,1,0,350.0,7.0,0.0
1254269,1079839,0,1,1,1,0,0,0.0,0.0,0.0
1254269,1064812,5,9,1,7,1,0,55.56,5.0,0.0
1254269,940973,0,1,1,1,0,1,0.0,0.0,1.0
1254269,826915,1,2,1,1,0,1,50.0,1.0,2.0
1254269,777815,1,1,1,0,0,0,100.0,1.0,0.0
1277545,391485,5,2,1,0,1,0,250.0,5.0,0.0
1277545,481896,2,2,1,0,0,0,100.0,2.0,0.0
1277545,917159,12,5,1,1,2,0,240.0,12.0,0.0
1277545,670031,10,5,1,1,1,0,200.0,10.0,0.0
1277545,897549,0,2,1,2,0,1,0.0,0.0,2.0
1277545,822553,25,8,1,0,5,0,312.5,25.0,0.0
1277545,802575,6,6,1,4,1,0,100.0,6.0,0.0
1277545,793447,16,7,1,4,3,1,228.57,16.0,7.0
1277545,777815,1,1,1,0,0,0,100.0,1.0,0.0
1277545,698189,7,2,1,0,1,0,350.0,7.0,0.0
1277545,677077,10,6,1,1,1,0,166.67,10.0,0.0
1277545,669855,5,6,1,2,0,0,83.33,5.0,0.0
1277545,497121,2,3,1,1,0,0,66.67,2.0,0.0
1277545,600498,11,8,1,1,1,1,137.5,11.0,8.0
1277545,596010,5,2,1,0,1,0,250.0,5.0,0.0
1277545,592735,6,2,1,1,1,1,300.0,6.0,2.0
1277545,573170,7,5,1,2,1,0,140.0,7.0,0.0
1277545,550215,8,3,1,0,1,0,266.67,8.0,0.0
1277545,528067,2,2,1,0,0,0,100.0,2.0,0.0
1277545,502714,6,5,1,2,1,0,120.0,6.0,0.0
1287032,1132005,15,5,1,0,2,0,300.0,15.0,0.0
1287032,1176959,28,11,1,3,5,0,254.55,28.0,0.0
1292497,1209126,1,1,1,0,0,0,100.0,1.0,0.0
1292495,1070196,8,6,1,3,1,0,133.33,8.0,0.0
1292495,1175441,14,11,1,3,2,0,127.27,14.0,0.0
1292495,1163695,1,3,1,2,0,1,33.33,1.0,3.0
1292495,1161489,13,5,1,2,2,0,260.0,13.0,0.0
1292495,1159734,16,8,1,1,2,0,200.0,16.0,0.0
1292495,1159722,13,5,1,0,2,0,260.0,13.0,0.0
1292495,1132005,6,4,1,3,1,1,150.0,6.0,4.0
1292495,1125976,7,7,1,3,1,0,100.0,7.0,0.0
1292495,1070183,2,2,1,0,0,0,100.0,2.0,0.0
1292495,1182529,1,2,1,1,0,1,50.0,1.0,2.0
1292495,1050545,18,7,1,1,3,0,257.14,18.0,0.0
1292495,955235,12,4,1,2,2,1,300.0,12.0,4.0
1292495,942371,16,10,1,3,2,0,160.0,16.0,0.0
1292495,940973,7,4,1,1,1,0,175.0,7.0,0.0
1292495,917159,5,2,1,0,1,0,250.0,5.0,0.0
1292495,793463,8,4,1,0,1,0,200.0,8.0,0.0
1292495,793447,5,3,1,1,1,0,166.67,5.0,0.0
1292495,1175496,3,5,1,2,0,0,60.0,3.0,0.0
1292495,1206039,1,1,1,0,0,0,100.0,1.0,0.0
1292495,669855,2,3,1,1,0,1,66.67,2.0,3.0
1292497,475281,10,7,1,3,2,0,142.86,10.0,0.0
1292497,1176959,12,5,1,2,3,0,240.0,12.0,0.0
1292497,1159720,11,5,1,2,2,0,220.0,11.0,0.0
1292497,1125976,11,11,1,8,2,1,100.0,11.0,11.0
1292497,696401,0,3,1,3,0,0,0.0,0.0,0.0
1292497,694211,0,2,1,2,0,1,0.0,0.0,2.0
1292497,502714,4,6,1,3,0,1,66.67,4.0,6.0
1292497,481896,0,1,1,1,0,1,0.0,0.0,1.0
1292497,471342,2,3,1,1,0,1,66.67,2.0,3.0
1292495,1206052,0,1,1,1,0,1,0.0,0.0,1.0
1292497,447261,14,13,1,6,1,0,107.69,14.0,0.0
1292497,326016,1,3,1,2,0,0,33.33,1.0,0.0
1292495,1449074,23,12,1,4,3,0,191.67,23.0,0.0
1292495,1350792,10,4,1,0,2,0,250.0,10.0,0.0
1292495,1306214,1,3,1,2,0,1,33.33,1.0,3.0
1292495,1216159,4,6,1,2,0,0,66.67,4.0,0.0
1292495,1209126,7,3,1,1,1,0,233.33,7.0,0.0
1292495,696401,8,6,1,4,2,0,133.33,8.0,0.0
1292495,625383,1,2,1,1,0,0,50.0,1.0,0.0
1287032,1182529,1,2,1,1,0,1,50.0,1.0,2.0
1287369,26421,7,3,1,1,1,0,233.33,7.0,0.0
1292495,26421,3,3,1,0,0,0,100.0,3.0,0.0
1287369,971349,1,1,1,0,0,0,100.0,1.0,0.0
1287369,694211,1,1,1,0,0,0,100.0,1.0,0.0
1287369,625383,3,4,1,2,0,1,75.0,3.0,4.0
1287369,596010,6,4,1,1,1,0,150.0,6.0,0.0
1287369,489889,0,1,1,1,0,1,0.0,0.0,1.0
1287369,430246,0,1,1,1,0,1,0.0,0.0,1.0
1287067,390481,1,1,1,0,0,0,100.0,1.0,0.0
1292495,236779,7,3,1,1,1,0,233.33,7.0,0.0
1287032,1449074,1,2,1,1,0,0,50.0,1.0,0.0
1287032,1350768,9,3,1,0,2,0,300.0,9.0,0.0
1287032,1312645,0,1,1,1,0,1,0.0,0.0,1.0
1287032,1306214,0,3,1,3,0,1,0.0,0.0,3.0
1287032,1292563,2,5,1,3,0,0,40.0,2.0,0.0
1287032,1246528,7,2,1,0,1,0,350.0,7.0,0.0
1287032,1209292,8,5,1,3,2,0,160.0,8.0,0.0
1292495,234675,0,1,1,1,0,1,0.0,0.0,1.0
1292495,268739,1,3,1,2,0,1,33.33,1.0,3.0
1292495,625371,1,3,1,2,0,1,33.33,1.0,3.0
1292495,447261,14,5,1,0,3,0,280.0,14.0,0.0
1292495,604527,6,3,1,0,1,0,200.0,6.0,0.0
1292495,559235,5,7,1,3,0,0,71.43,5.0,0.0
1292495,552152,5,4,1,2,1,1,125.0,5.0,4.0
1292495,489889,5,6,1,2,0,0,83.33,5.0,0.0
1292495,481979,16,7,1,1,3,1,228.57,16.0,7.0
1292495,481896,6,3,1,0,1,0,200.0,6.0,0.0
1292495,475281,6,4,1,1,1,0,150.0,6.0,0.0
1292495,438362,3,3,1,0,0,0,100.0,3.0,0.0
1292495,272450,4,4,1,0,0,0,100.0,4.0,0.0
1292495,403902,4,5,1,1,0,0,80.0,4.0,0.0
1292495,390484,4,3,1,2,1,0,133.33,4.0,0.0
1292495,390481,9,5,1,2,2,0,180.0,9.0,0.0
1292495,330902,10,8,1,4,2,0,125.0,10.0,0.0
1292495,325026,2,5,1,3,0,0,40.0,2.0,0.0
1292495,325012,1,1,1,0,0,0,100.0,1.0,0.0
1292495,288284,8,4,1,1,1,0,200.0,8.0,0.0
1175456,230558,11,10,1,4,1,0,110.0,11.0,0.0
1175456,26421,28,11,1,2,4,0,254.55,28.0,0.0
1175441,1312645,1,2,1,1,0,1,50.0,1.0,2.0
1175441,1206039,0,1,1,1,0,1,0.0,0.0,1.0
1151273,489889,2,2,1,0,0,0,100.0,2.0,0.0
1151273,481979,8,4,1,2,2,1,200.0,8.0,4.0
1151273,461632,1,1,1,0,0,0,100.0,1.0,0.0
1151273,447261,6,7,1,4,1,0,85.71,6.0,0.0
1151273,430246,18,7,1,2,3,0,257.14,18.0,0.0
1151273,390481,25,12,1,2,4,0,208.33,25.0,0.0
1151273,326968,4,2,1,1,1,0,200.0,4.0,0.0
1151273,325026,3,2,1,0,0,0,150.0,3.0,0.0
1151273,30288,13,8,1,5,2,1,162.5,13.0,8.0
1151273,8917,5,3,1,1,1,0,166.67,5.0,0.0
1151270,1460388,5,4,1,0,0,0,125.0,5.0,0.0
1151270,1350792,1,1,1,0,0,0,100.0,1.0,0.0
1151270,1312645,7,7,1,3,1,0,100.0,7.0,0.0
1151270,1306214,0,2,1,2,0,1,0.0,0.0,2.0
1151270,1287033,11,4,1,1,2,0,275.0,11.0,0.0
1151270,1246518,23,9,1,1,3,0,255.56,23.0,0.0
1151270,1209292,2,2,1,0,0,0,100.0,2.0,0.0
1151273,493773,4,2,1,1,1,1,200.0,4.0,2.0
1151273,497121,4,6,1,2,0,0,66.67,4.0,0.0
1151273,559235,9,6,1,1,1,0,150.0,9.0,0.0
1151273,974175,7,2,1,0,1,0,350.0,7.0,0.0
1151273,1176959,1,1,1,0,0,0,100.0,1.0,0.0
1151273,1161489,4,2,1,1,1,1,200.0,4.0,2.0
1151273,1159843,9,4,1,0,1,0,225.0,9.0,0.0
1151273,1159720,7,8,1,5,1,1,87.5,7.0,8.0
1151273,1151286,2,4,1,2,0,0,50.0,2.0,0.0
1151273,1125976,0,1,1,1,0,1,0.0,0.0,1.0
1151273,1079434,9,7,1,1,1,0,128.57,9.0,0.0
1151273,942371,7,9,1,2,0,0,77.78,7.0,0.0
1151273,625371,11,4,1,1,2,0,275.0,11.0,0.0
1151273,940973,0,1,1,1,0,0,0.0,0.0,0.0
1151273,928067,12,5,1,1,2,0,240.0,12.0,0.0
1151273,926851,2,3,1,2,0,1,66.67,2.0,3.0
1151273,777815,10,6,1,2,1,0,166.67,10.0,0.0
1151273,669855,5,5,1,3,1,0,100.0,5.0,0.0
1151273,662973,1,1,1,0,0,0,100.0,1.0,0.0
1151273,625383,10,9,1,2,0,0,111.11,10.0,0.0
1151270,1209126,4,2,1,1,1,1,200.0,4.0,2.0
1151270,1206039,0,4,1,4,0,1,0.0,0.0,4.0
1151270,1175429,5,3,1,0,0,0,166.67,5.0,0.0
1151270,493773,15,11,1,4,2,0,136.36,15.0,0.0
1151270,625383,3,5,1,2,0,0,60.0,3.0,0.0
1151270,596010,5,4,1,2,1,0,125.0,5.0,0.0
1151270,595978,2,3,1,2,0,1,66.67,2.0,3.0
1151270,594322,6,6,1,3,1,0,100.0,6.0,0.0
1151270,552152,8,4,1,1,1,0,200.0,8.0,0.0
1151270,510530,13,5,1,2,2,0,260.0,13.0,0.0
1151270,502714,15,8,1,2,3,0,187.5,15.0,0.0
1151270,475281,10,3,1,1,2,0,333.33,10.0,0.0
1151270,694211,2,1,1,0,0,0,200.0,2.0,0.0
1151270,461632,0,2,1,2,0,0,0.0,0.0,0.0
1151270,403902,6,2,1,1,1,1,300.0,6.0,2.0
